filename,width,height,class,xmin,ymin,xmax,ymax
484.jpg,1280,1280,non-bike,488,556,528,602
flipped484.jpg,1280,1280,non-bike,286,898,454,999
flipped484.jpg,1280,1280,non-bike,6,910,200,999
flipped484.jpg,1280,1280,non-bike,979,722,1090,791
flipped484.jpg,1280,1280,non-bike,868,720,953,784
flipped484.jpg,1280,1280,non-bike,730,722,810,790
flipped484.jpg,1280,1280,non-bike,794,649,845,687
flipped484.jpg,1280,1280,non-bike,712,652,767,696
flipped484.jpg,1280,1280,non-bike,833,605,900,665
flipped484.jpg,1280,1280,non-bike,703,625,744,658
flipped484.jpg,1280,1280,non-bike,498,609,536,643
flipped484.jpg,1280,1280,non-bike,442,606,483,638
flipped484.jpg,1280,1280,non-bike,742,596,780,624
flipped484.jpg,1280,1280,non-bike,689,606,724,631
flipped484.jpg,1280,1280,non-bike,688,585,712,607
flipped484.jpg,1280,1280,non-bike,752,556,792,602
485.jpg,1280,1280,non-bike,794,766,892,865
485.jpg,1280,1280,non-bike,791,602,827,633
485.jpg,1280,1280,non-bike,428,724,517,802
485.jpg,1280,1280,non-bike,183,816,333,930
485.jpg,1280,1280,non-bike,296,674,375,728
485.jpg,1280,1280,non-bike,373,690,445,743
485.jpg,1280,1280,non-bike,368,636,421,671
485.jpg,1280,1280,non-bike,530,634,581,673
485.jpg,1280,1280,non-bike,463,628,510,662
485.jpg,1280,1280,non-bike,431,610,470,639
485.jpg,1280,1280,non-bike,717,580,746,602
485.jpg,1280,1280,non-bike,675,573,700,594
485.jpg,1280,1280,non-bike,560,604,596,631
485.jpg,1280,1280,non-bike,466,591,500,613
485.jpg,1280,1280,non-bike,520,590,548,610
485.jpg,1280,1280,non-bike,502,559,533,589
485.jpg,1280,1280,non-bike,540,576,561,592
flipped485.jpg,1280,1280,non-bike,388,766,486,865
flipped485.jpg,1280,1280,non-bike,453,602,489,633
flipped485.jpg,1280,1280,non-bike,763,724,852,802
flipped485.jpg,1280,1280,non-bike,947,816,1097,930
flipped485.jpg,1280,1280,non-bike,905,674,984,728
flipped485.jpg,1280,1280,non-bike,835,690,907,743
flipped485.jpg,1280,1280,non-bike,859,636,912,671
flipped485.jpg,1280,1280,non-bike,699,634,750,673
flipped485.jpg,1280,1280,non-bike,770,628,817,662
flipped485.jpg,1280,1280,non-bike,810,610,849,639
flipped485.jpg,1280,1280,non-bike,534,580,563,602
flipped485.jpg,1280,1280,non-bike,580,573,605,594
flipped485.jpg,1280,1280,non-bike,684,604,720,631
flipped485.jpg,1280,1280,non-bike,780,591,814,613
flipped485.jpg,1280,1280,non-bike,732,590,760,610
flipped485.jpg,1280,1280,non-bike,747,559,778,589
flipped485.jpg,1280,1280,non-bike,719,576,740,592
486.jpg,1280,1280,non-bike,1012,874,1199,1000
486.jpg,1280,1280,non-bike,1013,742,1144,840
486.jpg,1280,1280,non-bike,822,687,897,755
486.jpg,1280,1280,non-bike,853,657,913,704
486.jpg,1280,1280,non-bike,244,782,368,867
486.jpg,1280,1280,non-bike,482,686,549,742
486.jpg,1280,1280,non-bike,301,669,376,717
486.jpg,1280,1280,non-bike,441,649,495,689
486.jpg,1280,1280,non-bike,394,625,444,659
486.jpg,1280,1280,non-bike,540,607,580,642
486.jpg,1280,1280,non-bike,489,612,527,642
486.jpg,1280,1280,non-bike,793,606,834,635
486.jpg,1280,1280,non-bike,681,580,711,607
486.jpg,1280,1280,non-bike,470,590,501,612
486.jpg,1280,1280,non-bike,517,591,545,613
486.jpg,1280,1280,non-bike,569,589,597,610
486.jpg,1280,1280,non-bike,707,567,728,585
486.jpg,1280,1280,non-bike,743,566,766,586
flipped486.jpg,1280,1280,non-bike,81,874,268,1000
flipped486.jpg,1280,1280,non-bike,136,742,267,840
flipped486.jpg,1280,1280,non-bike,383,687,458,755
flipped486.jpg,1280,1280,non-bike,367,657,427,704
flipped486.jpg,1280,1280,non-bike,912,782,1036,867
flipped486.jpg,1280,1280,non-bike,731,686,798,742
flipped486.jpg,1280,1280,non-bike,904,669,979,717
flipped486.jpg,1280,1280,non-bike,785,649,839,689
flipped486.jpg,1280,1280,non-bike,836,625,886,659
flipped486.jpg,1280,1280,non-bike,700,607,740,642
flipped486.jpg,1280,1280,non-bike,753,612,791,642
flipped486.jpg,1280,1280,non-bike,446,606,487,635
flipped486.jpg,1280,1280,non-bike,569,580,599,607
flipped486.jpg,1280,1280,non-bike,779,590,810,612
flipped486.jpg,1280,1280,non-bike,735,591,763,613
flipped486.jpg,1280,1280,non-bike,683,589,711,610
flipped486.jpg,1280,1280,non-bike,552,567,573,585
flipped486.jpg,1280,1280,non-bike,514,566,537,586
487.jpg,1280,1280,non-bike,277,890,461,1000
487.jpg,1280,1280,non-bike,15,933,220,998
487.jpg,1280,1280,non-bike,1081,913,1265,1000
487.jpg,1280,1280,non-bike,778,743,887,875
487.jpg,1280,1280,non-bike,1016,737,1148,840
487.jpg,1280,1280,non-bike,347,712,435,778
487.jpg,1280,1280,non-bike,715,640,765,694
487.jpg,1280,1280,non-bike,866,651,936,703
487.jpg,1280,1280,non-bike,772,624,818,664
487.jpg,1280,1280,non-bike,535,622,580,654
487.jpg,1280,1280,non-bike,451,638,501,674
487.jpg,1280,1280,non-bike,433,608,475,635
487.jpg,1280,1280,non-bike,505,599,542,626
487.jpg,1280,1280,non-bike,674,580,705,605
487.jpg,1280,1280,non-bike,562,584,592,608
487.jpg,1280,1280,non-bike,465,589,498,612
487.jpg,1280,1280,non-bike,532,581,559,601
flipped487.jpg,1280,1280,non-bike,819,890,1003,1000
flipped487.jpg,1280,1280,non-bike,1060,933,1265,998
flipped487.jpg,1280,1280,non-bike,15,913,199,1000
flipped487.jpg,1280,1280,non-bike,393,743,502,875
flipped487.jpg,1280,1280,non-bike,132,737,264,840
flipped487.jpg,1280,1280,non-bike,845,712,933,778
flipped487.jpg,1280,1280,non-bike,515,640,565,694
flipped487.jpg,1280,1280,non-bike,344,651,414,703
flipped487.jpg,1280,1280,non-bike,462,624,508,664
flipped487.jpg,1280,1280,non-bike,700,622,745,654
flipped487.jpg,1280,1280,non-bike,779,638,829,674
flipped487.jpg,1280,1280,non-bike,805,608,847,635
flipped487.jpg,1280,1280,non-bike,738,599,775,626
flipped487.jpg,1280,1280,non-bike,575,580,606,605
flipped487.jpg,1280,1280,non-bike,688,584,718,608
flipped487.jpg,1280,1280,non-bike,782,589,815,612
flipped487.jpg,1280,1280,non-bike,721,581,748,601
488.jpg,1280,1280,non-bike,258,874,415,1000
488.jpg,1280,1280,non-bike,424,765,521,861
488.jpg,1280,1280,non-bike,321,724,412,793
488.jpg,1280,1280,non-bike,1,684,203,961
488.jpg,1280,1280,non-bike,839,635,890,677
488.jpg,1280,1280,non-bike,699,624,742,669
488.jpg,1280,1280,non-bike,396,672,469,728
488.jpg,1280,1280,non-bike,494,667,561,731
488.jpg,1280,1280,non-bike,336,654,398,696
488.jpg,1280,1280,non-bike,474,624,519,661
488.jpg,1280,1280,non-bike,769,584,801,608
488.jpg,1280,1280,non-bike,560,594,592,619
488.jpg,1280,1280,non-bike,515,594,545,618
flipped488.jpg,1280,1280,non-bike,865,874,1022,1000
flipped488.jpg,1280,1280,non-bike,759,765,856,861
flipped488.jpg,1280,1280,non-bike,868,724,959,793
flipped488.jpg,1280,1280,non-bike,1077,684,1279,961
flipped488.jpg,1280,1280,non-bike,390,635,441,677
flipped488.jpg,1280,1280,non-bike,538,624,581,669
flipped488.jpg,1280,1280,non-bike,811,672,884,728
flipped488.jpg,1280,1280,non-bike,719,667,786,731
flipped488.jpg,1280,1280,non-bike,882,654,944,696
flipped488.jpg,1280,1280,non-bike,761,624,806,661
flipped488.jpg,1280,1280,non-bike,479,584,511,608
flipped488.jpg,1280,1280,non-bike,688,594,720,619
flipped488.jpg,1280,1280,non-bike,735,594,765,618
489.jpg,1280,1280,non-bike,431,766,523,856
489.jpg,1280,1280,non-bike,282,746,391,825
489.jpg,1280,1280,non-bike,138,761,262,840
489.jpg,1280,1280,non-bike,835,681,914,766
489.jpg,1280,1280,non-bike,908,678,981,732
489.jpg,1280,1280,non-bike,708,641,756,685
489.jpg,1280,1280,non-bike,468,681,528,729
489.jpg,1280,1280,non-bike,522,649,571,698
489.jpg,1280,1280,non-bike,449,641,498,677
489.jpg,1280,1280,non-bike,264,583,433,723
489.jpg,1280,1280,non-bike,543,613,585,651
489.jpg,1280,1280,non-bike,488,612,528,643
489.jpg,1280,1280,non-bike,443,600,483,629
489.jpg,1280,1280,non-bike,524,589,554,612
flipped489.jpg,1280,1280,non-bike,757,766,849,856
flipped489.jpg,1280,1280,non-bike,889,746,998,825
flipped489.jpg,1280,1280,non-bike,1018,761,1142,840
flipped489.jpg,1280,1280,non-bike,366,681,445,766
flipped489.jpg,1280,1280,non-bike,299,678,372,732
flipped489.jpg,1280,1280,non-bike,524,641,572,685
flipped489.jpg,1280,1280,non-bike,752,681,812,729
flipped489.jpg,1280,1280,non-bike,709,649,758,698
flipped489.jpg,1280,1280,non-bike,782,641,831,677
flipped489.jpg,1280,1280,non-bike,847,583,1016,723
flipped489.jpg,1280,1280,non-bike,695,613,737,651
flipped489.jpg,1280,1280,non-bike,752,612,792,643
flipped489.jpg,1280,1280,non-bike,797,600,837,629
flipped489.jpg,1280,1280,non-bike,726,589,756,612
49.jpg,1920,1920,non-bike,872,780,978,905
49.jpg,1920,1920,non-bike,596,787,699,920
49.jpg,1920,1920,non-bike,387,781,527,914
49.jpg,1920,1920,non-bike,428,557,492,627
49.jpg,1920,1920,non-bike,736,531,793,580
49.jpg,1920,1920,non-bike,690,482,735,525
49.jpg,1920,1920,non-bike,612,489,673,576
49.jpg,1920,1920,non-bike,590,436,640,489
49.jpg,1920,1920,non-bike,591,420,618,437
flipped49.jpg,1920,1920,non-bike,942,780,1048,905
flipped49.jpg,1920,1920,non-bike,1221,787,1324,920
flipped49.jpg,1920,1920,non-bike,1393,781,1533,914
flipped49.jpg,1920,1920,non-bike,1428,557,1492,627
flipped49.jpg,1920,1920,non-bike,1127,531,1184,580
flipped49.jpg,1920,1920,non-bike,1185,482,1230,525
flipped49.jpg,1920,1920,non-bike,1247,489,1308,576
flipped49.jpg,1920,1920,non-bike,1280,436,1330,489
flipped49.jpg,1920,1920,non-bike,1302,420,1329,437
490.jpg,1280,1280,non-bike,28,940,219,1000
490.jpg,1280,1280,non-bike,426,784,531,876
490.jpg,1280,1280,non-bike,312,742,400,816
490.jpg,1280,1280,non-bike,375,683,441,735
490.jpg,1280,1280,non-bike,500,691,563,742
490.jpg,1280,1280,non-bike,513,661,561,691
490.jpg,1280,1280,non-bike,435,641,491,681
490.jpg,1280,1280,non-bike,382,635,434,671
490.jpg,1280,1280,non-bike,516,632,557,661
490.jpg,1280,1280,non-bike,501,603,535,632
490.jpg,1280,1280,non-bike,551,610,590,644
490.jpg,1280,1280,non-bike,704,634,746,672
490.jpg,1280,1280,non-bike,743,600,778,628
490.jpg,1280,1280,non-bike,408,559,494,637
490.jpg,1280,1280,non-bike,568,588,600,612
490.jpg,1280,1280,non-bike,673,573,697,595
flipped490.jpg,1280,1280,non-bike,1061,940,1252,1000
flipped490.jpg,1280,1280,non-bike,749,784,854,876
flipped490.jpg,1280,1280,non-bike,880,742,968,816
flipped490.jpg,1280,1280,non-bike,839,683,905,735
flipped490.jpg,1280,1280,non-bike,717,691,780,742
flipped490.jpg,1280,1280,non-bike,719,661,767,691
flipped490.jpg,1280,1280,non-bike,789,641,845,681
flipped490.jpg,1280,1280,non-bike,846,635,898,671
flipped490.jpg,1280,1280,non-bike,723,632,764,661
flipped490.jpg,1280,1280,non-bike,745,603,779,632
flipped490.jpg,1280,1280,non-bike,690,610,729,644
flipped490.jpg,1280,1280,non-bike,534,634,576,672
flipped490.jpg,1280,1280,non-bike,502,600,537,628
flipped490.jpg,1280,1280,non-bike,786,559,872,637
flipped490.jpg,1280,1280,non-bike,680,588,712,612
flipped490.jpg,1280,1280,non-bike,583,573,607,595
491.jpg,1280,1280,non-bike,320,912,471,998
491.jpg,1280,1280,non-bike,194,698,316,780
491.jpg,1280,1280,non-bike,442,742,539,825
491.jpg,1280,1280,non-bike,759,653,818,705
491.jpg,1280,1280,non-bike,783,560,874,647
491.jpg,1280,1280,non-bike,710,543,757,601
491.jpg,1280,1280,non-bike,674,565,698,587
491.jpg,1280,1280,non-bike,495,683,557,736
491.jpg,1280,1280,non-bike,417,652,475,706
491.jpg,1280,1280,non-bike,390,627,436,658
491.jpg,1280,1280,non-bike,461,640,503,673
491.jpg,1280,1280,non-bike,487,620,523,648
491.jpg,1280,1280,non-bike,557,610,592,638
491.jpg,1280,1280,non-bike,532,639,574,676
flipped491.jpg,1280,1280,non-bike,809,912,960,998
flipped491.jpg,1280,1280,non-bike,964,698,1086,780
flipped491.jpg,1280,1280,non-bike,741,742,838,825
flipped491.jpg,1280,1280,non-bike,462,653,521,705
flipped491.jpg,1280,1280,non-bike,406,560,497,647
flipped491.jpg,1280,1280,non-bike,523,543,570,601
flipped491.jpg,1280,1280,non-bike,582,565,606,587
flipped491.jpg,1280,1280,non-bike,723,683,785,736
flipped491.jpg,1280,1280,non-bike,805,652,863,706
flipped491.jpg,1280,1280,non-bike,844,627,890,658
flipped491.jpg,1280,1280,non-bike,777,640,819,673
flipped491.jpg,1280,1280,non-bike,757,620,793,648
flipped491.jpg,1280,1280,non-bike,688,610,723,638
flipped491.jpg,1280,1280,non-bike,706,639,748,676
492.jpg,1280,1280,non-bike,977,818,1142,966
492.jpg,1280,1280,non-bike,742,698,819,782
492.jpg,1280,1280,non-bike,857,652,914,697
492.jpg,1280,1280,non-bike,769,627,812,665
492.jpg,1280,1280,non-bike,708,630,750,672
492.jpg,1280,1280,non-bike,428,763,526,852
492.jpg,1280,1280,non-bike,343,730,432,797
492.jpg,1280,1280,non-bike,277,678,357,736
492.jpg,1280,1280,non-bike,393,681,459,730
492.jpg,1280,1280,non-bike,503,683,563,732
492.jpg,1280,1280,non-bike,423,606,467,638
492.jpg,1280,1280,non-bike,438,637,492,685
492.jpg,1280,1280,non-bike,535,629,580,667
flipped492.jpg,1280,1280,non-bike,138,818,303,966
flipped492.jpg,1280,1280,non-bike,461,698,538,782
flipped492.jpg,1280,1280,non-bike,366,652,423,697
flipped492.jpg,1280,1280,non-bike,468,627,511,665
flipped492.jpg,1280,1280,non-bike,530,630,572,672
flipped492.jpg,1280,1280,non-bike,754,763,852,852
flipped492.jpg,1280,1280,non-bike,848,730,937,797
flipped492.jpg,1280,1280,non-bike,923,678,1003,736
flipped492.jpg,1280,1280,non-bike,821,681,887,730
flipped492.jpg,1280,1280,non-bike,717,683,777,732
flipped492.jpg,1280,1280,non-bike,813,606,857,638
flipped492.jpg,1280,1280,non-bike,788,637,842,685
flipped492.jpg,1280,1280,non-bike,700,629,745,667
493.jpg,1280,1280,non-bike,316,930,469,999
493.jpg,1280,1280,non-bike,91,859,288,997
493.jpg,1280,1280,non-bike,31,735,236,883
493.jpg,1280,1280,non-bike,318,732,412,801
493.jpg,1280,1280,non-bike,457,718,544,804
493.jpg,1280,1280,non-bike,398,690,468,736
493.jpg,1280,1280,non-bike,334,644,399,698
493.jpg,1280,1280,non-bike,508,676,557,720
493.jpg,1280,1280,non-bike,527,643,570,677
493.jpg,1280,1280,non-bike,728,565,787,631
493.jpg,1280,1280,non-bike,421,668,472,689
493.jpg,1280,1280,non-bike,444,634,494,668
493.jpg,1280,1280,non-bike,434,604,472,633
flipped493.jpg,1280,1280,non-bike,811,930,964,999
flipped493.jpg,1280,1280,non-bike,992,859,1189,997
flipped493.jpg,1280,1280,non-bike,1044,735,1249,883
flipped493.jpg,1280,1280,non-bike,868,732,962,801
flipped493.jpg,1280,1280,non-bike,736,718,823,804
flipped493.jpg,1280,1280,non-bike,812,690,882,736
flipped493.jpg,1280,1280,non-bike,881,644,946,698
flipped493.jpg,1280,1280,non-bike,723,676,772,720
flipped493.jpg,1280,1280,non-bike,710,643,753,677
flipped493.jpg,1280,1280,non-bike,493,565,552,631
flipped493.jpg,1280,1280,non-bike,808,668,859,689
flipped493.jpg,1280,1280,non-bike,786,634,836,668
flipped493.jpg,1280,1280,non-bike,808,604,846,633
494.jpg,1280,1280,non-bike,984,842,1155,983
494.jpg,1280,1280,non-bike,1118,816,1278,937
494.jpg,1280,1280,non-bike,758,767,855,873
494.jpg,1280,1280,non-bike,316,866,466,1000
494.jpg,1280,1280,non-bike,210,796,349,891
494.jpg,1280,1280,non-bike,318,730,408,798
494.jpg,1280,1280,non-bike,454,742,540,814
494.jpg,1280,1280,non-bike,927,691,1005,753
494.jpg,1280,1280,non-bike,506,665,565,720
494.jpg,1280,1280,non-bike,427,666,487,713
494.jpg,1280,1280,non-bike,451,641,496,668
494.jpg,1280,1280,non-bike,357,618,430,681
494.jpg,1280,1280,non-bike,1,650,287,975
494.jpg,1280,1280,non-bike,690,611,727,645
494.jpg,1280,1280,non-bike,753,618,791,651
494.jpg,1280,1280,non-bike,771,559,850,641
494.jpg,1280,1280,non-bike,485,609,524,644
494.jpg,1280,1280,non-bike,451,592,484,624
flipped494.jpg,1280,1280,non-bike,125,842,296,983
flipped494.jpg,1280,1280,non-bike,2,816,162,937
flipped494.jpg,1280,1280,non-bike,425,767,522,873
flipped494.jpg,1280,1280,non-bike,814,866,964,1000
flipped494.jpg,1280,1280,non-bike,931,796,1070,891
flipped494.jpg,1280,1280,non-bike,872,730,962,798
flipped494.jpg,1280,1280,non-bike,740,742,826,814
flipped494.jpg,1280,1280,non-bike,275,691,353,753
flipped494.jpg,1280,1280,non-bike,715,665,774,720
flipped494.jpg,1280,1280,non-bike,793,666,853,713
flipped494.jpg,1280,1280,non-bike,784,641,829,668
flipped494.jpg,1280,1280,non-bike,850,618,923,681
flipped494.jpg,1280,1280,non-bike,993,650,1279,975
flipped494.jpg,1280,1280,non-bike,553,611,590,645
flipped494.jpg,1280,1280,non-bike,489,618,527,651
flipped494.jpg,1280,1280,non-bike,430,559,509,641
flipped494.jpg,1280,1280,non-bike,756,609,795,644
flipped494.jpg,1280,1280,non-bike,796,592,829,624
58.jpg,1920,1920,non-bike,155,996,642,1244
58.jpg,1920,1920,non-bike,777,947,1142,1223
58.jpg,1920,1920,non-bike,780,669,1055,1009
58.jpg,1920,1920,non-bike,742,585,917,739
flipped58.jpg,1920,1920,non-bike,1278,996,1765,1244
flipped58.jpg,1920,1920,non-bike,778,947,1143,1223
flipped58.jpg,1920,1920,non-bike,865,669,1140,1009
flipped58.jpg,1920,1920,non-bike,1003,585,1178,739
59.jpg,1920,1920,non-bike,942,801,1509,1204
59.jpg,1920,1920,non-bike,238,582,436,737
59.jpg,1920,1920,non-bike,160,514,311,606
flipped59.jpg,1920,1920,non-bike,411,801,978,1204
flipped59.jpg,1920,1920,non-bike,1484,582,1682,737
flipped59.jpg,1920,1920,non-bike,1609,514,1760,606
60.jpg,1920,1920,non-bike,939,803,1517,1201
60.jpg,1920,1920,non-bike,242,445,525,683
60.jpg,1920,1920,non-bike,327,623,633,880
60.jpg,1920,1920,non-bike,52,588,293,747
flipped60.jpg,1920,1920,non-bike,403,803,981,1201
flipped60.jpg,1920,1920,non-bike,1395,445,1678,683
flipped60.jpg,1920,1920,non-bike,1287,623,1593,880
flipped60.jpg,1920,1920,non-bike,1627,588,1868,747
63.jpg,1920,1920,non-bike,390,563,592,658
63.jpg,1920,1920,non-bike,255,539,366,639
63.jpg,1920,1920,non-bike,707,441,848,499
63.jpg,1920,1920,non-bike,818,471,943,543
63.jpg,1920,1920,non-bike,846,420,948,452
flipped63.jpg,1920,1920,non-bike,1328,563,1530,658
flipped63.jpg,1920,1920,non-bike,1554,539,1665,639
flipped63.jpg,1920,1920,non-bike,1072,441,1213,499
flipped63.jpg,1920,1920,non-bike,977,471,1102,543
flipped63.jpg,1920,1920,non-bike,972,420,1074,452
64.jpg,1920,1920,non-bike,390,555,589,652
64.jpg,1920,1920,non-bike,255,539,361,641
64.jpg,1920,1920,non-bike,756,506,855,603
64.jpg,1920,1920,non-bike,707,445,854,502
64.jpg,1920,1920,non-bike,844,419,947,453
flipped64.jpg,1920,1920,non-bike,1331,555,1530,652
flipped64.jpg,1920,1920,non-bike,1559,539,1665,641
flipped64.jpg,1920,1920,non-bike,1065,506,1164,603
flipped64.jpg,1920,1920,non-bike,1066,445,1213,502
flipped64.jpg,1920,1920,non-bike,973,419,1076,453
65.jpg,1920,1920,non-bike,1211,455,1357,552
65.jpg,1920,1920,non-bike,423,517,608,652
flipped65.jpg,1920,1920,non-bike,563,455,709,552
flipped65.jpg,1920,1920,non-bike,1312,517,1497,652
66.jpg,1920,1920,non-bike,1,987,293,1245
66.jpg,1920,1920,non-bike,920,617,1073,755
66.jpg,1920,1920,non-bike,585,609,850,871
66.jpg,1920,1920,non-bike,430,525,606,655
66.jpg,1920,1920,non-bike,838,533,1037,677
flipped66.jpg,1920,1920,non-bike,1627,987,1919,1245
flipped66.jpg,1920,1920,non-bike,847,617,1000,755
flipped66.jpg,1920,1920,non-bike,1070,609,1335,871
flipped66.jpg,1920,1920,non-bike,1314,525,1490,655
flipped66.jpg,1920,1920,non-bike,883,533,1082,677
67.jpg,1920,1920,non-bike,1252,609,1661,807
67.jpg,1920,1920,non-bike,1,1183,671,1500
67.jpg,1920,1920,non-bike,1036,430,1236,547
flipped67.jpg,1920,1920,non-bike,259,609,668,807
flipped67.jpg,1920,1920,non-bike,1249,1183,1919,1500
flipped67.jpg,1920,1920,non-bike,684,430,884,547
68.jpg,1920,1920,non-bike,734,593,1184,1099
68.jpg,1920,1920,non-bike,1,1179,684,1502
68.jpg,1920,1920,non-bike,1180,774,1623,1107
68.jpg,1920,1920,non-bike,1033,430,1231,547
flipped68.jpg,1920,1920,non-bike,736,593,1186,1099
flipped68.jpg,1920,1920,non-bike,1236,1179,1919,1502
flipped68.jpg,1920,1920,non-bike,297,774,740,1107
flipped68.jpg,1920,1920,non-bike,689,430,887,547
69.jpg,1920,1920,non-bike,1,1164,674,1501
69.jpg,1920,1920,non-bike,952,742,1525,1503
69.jpg,1920,1920,non-bike,879,474,1127,631
flipped69.jpg,1920,1920,non-bike,1246,1164,1919,1501
flipped69.jpg,1920,1920,non-bike,395,742,968,1503
flipped69.jpg,1920,1920,non-bike,793,474,1041,631
70.jpg,1920,1920,non-bike,322,533,773,807
70.jpg,1920,1920,non-bike,722,885,1401,1398
70.jpg,1920,1920,non-bike,385,1076,969,1499
flipped70.jpg,1920,1920,non-bike,1147,533,1598,807
flipped70.jpg,1920,1920,non-bike,519,885,1198,1398
flipped70.jpg,1920,1920,non-bike,951,1076,1535,1499
71.jpg,1920,1920,non-bike,361,764,787,1147
71.jpg,1920,1920,non-bike,231,618,461,804
71.jpg,1920,1920,non-bike,131,517,317,660
flipped71.jpg,1920,1920,non-bike,1133,764,1559,1147
flipped71.jpg,1920,1920,non-bike,1459,618,1689,804
flipped71.jpg,1920,1920,non-bike,1603,517,1789,660
72.jpg,1920,1920,non-bike,607,418,836,571
72.jpg,1920,1920,non-bike,406,464,587,596
72.jpg,1920,1920,non-bike,131,515,334,676
72.jpg,1920,1920,non-bike,349,634,717,782
72.jpg,1920,1920,non-bike,358,768,780,1139
flipped72.jpg,1920,1920,non-bike,1084,418,1313,571
flipped72.jpg,1920,1920,non-bike,1333,464,1514,596
flipped72.jpg,1920,1920,non-bike,1586,515,1789,676
flipped72.jpg,1920,1920,non-bike,1203,634,1571,782
flipped72.jpg,1920,1920,non-bike,1140,768,1562,1139
73.jpg,1920,1920,non-bike,1039,703,1496,998
73.jpg,1920,1920,non-bike,223,885,1044,1474
flipped73.jpg,1920,1920,non-bike,424,703,881,998
flipped73.jpg,1920,1920,non-bike,876,885,1697,1474
74.jpg,1920,1920,non-bike,1022,536,1119,647
74.jpg,1920,1920,non-bike,1033,703,1511,1001
74.jpg,1920,1920,non-bike,212,872,1041,1469
flipped74.jpg,1920,1920,non-bike,801,536,898,647
flipped74.jpg,1920,1920,non-bike,409,703,887,1001
flipped74.jpg,1920,1920,non-bike,879,872,1708,1469
75.jpg,1920,1920,non-bike,1703,560,1849,663
75.jpg,1920,1920,non-bike,1033,701,1500,991
75.jpg,1920,1920,non-bike,219,876,1038,1469
flipped75.jpg,1920,1920,non-bike,71,560,217,663
flipped75.jpg,1920,1920,non-bike,420,701,887,991
flipped75.jpg,1920,1920,non-bike,882,876,1701,1469
76.jpg,1920,1920,non-bike,1266,925,1920,1499
76.jpg,1920,1920,non-bike,515,868,1087,1506
76.jpg,1920,1920,non-bike,509,617,1068,1066
76.jpg,1920,1920,non-bike,255,420,604,641
flipped76.jpg,1920,1920,non-bike,0,925,654,1499
flipped76.jpg,1920,1920,non-bike,833,868,1405,1506
flipped76.jpg,1920,1920,non-bike,852,617,1411,1066
flipped76.jpg,1920,1920,non-bike,1316,420,1665,641
77.jpg,1920,1920,non-bike,244,422,604,649
77.jpg,1920,1920,non-bike,1261,926,1920,1497
77.jpg,1920,1920,non-bike,506,864,1084,1498
77.jpg,1920,1920,non-bike,480,628,1047,1091
flipped77.jpg,1920,1920,non-bike,1316,422,1676,649
flipped77.jpg,1920,1920,non-bike,0,926,659,1497
flipped77.jpg,1920,1920,non-bike,836,864,1414,1498
flipped77.jpg,1920,1920,non-bike,873,628,1440,1091
78.jpg,1920,1920,non-bike,822,656,1236,956
78.jpg,1920,1920,non-bike,1111,615,1436,831
flipped78.jpg,1920,1920,non-bike,684,656,1098,956
flipped78.jpg,1920,1920,non-bike,484,615,809,831
79.jpg,1920,1920,non-bike,1646,976,1920,1257
79.jpg,1920,1920,non-bike,1,1203,555,1500
79.jpg,1920,1920,non-bike,309,760,900,1171
79.jpg,1920,1920,non-bike,465,645,936,804
79.jpg,1920,1920,non-bike,1190,425,1393,506
flipped79.jpg,1920,1920,non-bike,0,976,274,1257
flipped79.jpg,1920,1920,non-bike,1365,1203,1919,1500
flipped79.jpg,1920,1920,non-bike,1020,760,1611,1171
flipped79.jpg,1920,1920,non-bike,984,645,1455,804
flipped79.jpg,1920,1920,non-bike,527,425,730,506
80.jpg,1920,1920,non-bike,1206,563,1303,641
flipped80.jpg,1920,1920,non-bike,617,563,714,641
805.jpg,1920,1920,non-bike,1103,1160,1323,1360
805.jpg,1920,1920,non-bike,761,782,914,909
805.jpg,1920,1920,non-bike,504,820,642,923
805.jpg,1920,1920,non-bike,1039,660,1158,755
805.jpg,1920,1920,non-bike,1076,541,1168,617
805.jpg,1920,1920,non-bike,1719,550,1806,655
805.jpg,1920,1920,non-bike,1769,479,1850,561
flipped805.jpg,1920,1920,non-bike,597,1160,817,1360
flipped805.jpg,1920,1920,non-bike,1006,782,1159,909
flipped805.jpg,1920,1920,non-bike,1278,820,1416,923
flipped805.jpg,1920,1920,non-bike,762,660,881,755
flipped805.jpg,1920,1920,non-bike,752,541,844,617
flipped805.jpg,1920,1920,non-bike,114,550,201,655
flipped805.jpg,1920,1920,non-bike,70,479,151,561
81.jpg,1920,1920,non-bike,928,599,1144,833
81.jpg,1920,1920,non-bike,1098,720,1446,933
flipped81.jpg,1920,1920,non-bike,776,599,992,833
flipped81.jpg,1920,1920,non-bike,474,720,822,933
810.jpg,1920,1920,non-bike,766,1144,961,1330
810.jpg,1920,1920,non-bike,1190,1026,1392,1261
810.jpg,1920,1920,non-bike,1331,976,1465,1060
810.jpg,1920,1920,non-bike,996,1022,1150,1176
810.jpg,1920,1920,non-bike,246,980,431,1131
810.jpg,1920,1920,non-bike,1,966,165,1117
810.jpg,1920,1920,non-bike,469,812,623,942
810.jpg,1920,1920,non-bike,749,744,861,823
810.jpg,1920,1920,non-bike,1665,634,1765,723
810.jpg,1920,1920,non-bike,571,652,684,744
flipped810.jpg,1920,1920,non-bike,959,1144,1154,1330
